File names of the ground truth images in PHISWID.,Corresponding file names (including directory info) for depth images in the large-scale RGB-D database.
334room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160707_depth_vi.png
335room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160715_depth_vi.png
336room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160733_depth_vi.png
337room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160740_depth_vi.png
338room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160834_depth_vi.png
339room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160857_depth_vi.png
340room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160908_depth_vi.png
341room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160916_depth_vi.png
342room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160923_depth_vi.png
343room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161022_depth_vi.png
344room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161033_depth_vi.png
345room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161046_depth_vi.png
346room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161101_depth_vi.png
347room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161111_depth_vi.png
348room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161129_depth_vi.png
349room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161144_depth_vi.png
350room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161159_depth_vi.png
351room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161212_depth_vi.png
352room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161223_depth_vi.png
353room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161231_depth_vi.png
354room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161240_depth_vi.png
355room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161254_depth_vi.png
356room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161317_depth_vi.png
357room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161421_depth_vi.png
358room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161444_depth_vi.png
359room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161726_depth_vi.png
360room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161727_depth_vi.png
361room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161731_depth_vi.png
362room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161732_depth_vi.png
363room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161741_depth_vi.png
364room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161745_depth_vi.png
365room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161754_depth_vi.png
366room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161758_depth_vi.png
367room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161801_depth_vi.png
368room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161808_depth_vi.png
369room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161816_depth_vi.png
370room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161834_depth_vi.png
371room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161848_depth_vi.png
372room.png,train/HR/02.Cafe/depth_vi/in_03_160128_163601_depth_vi.png
373room.png,train/HR/02.Cafe/depth_vi/in_03_160128_163620_depth_vi.png
374room.png,train/HR/02.Cafe/depth_vi/in_03_160128_163730_depth_vi.png
375room.png,train/HR/02.Cafe/depth_vi/in_03_160128_163746_depth_vi.png
376room.png,train/HR/02.Cafe/depth_vi/in_03_160128_163807_depth_vi.png
377room.png,train/HR/02.Cafe/depth_vi/in_03_160128_163912_depth_vi.png
378room.png,train/HR/02.Cafe/depth_vi/in_03_160128_163925_depth_vi.png
379room.png,train/HR/02.Cafe/depth_vi/in_03_160128_164000_depth_vi.png
380room.png,train/HR/02.Cafe/depth_vi/in_03_160128_164841_depth_vi.png
381room.png,train/HR/02.Cafe/depth_vi/in_03_160204_142342_depth_vi.png
382room.png,train/HR/02.Cafe/depth_vi/in_03_160204_143029_depth_vi.png
383room.png,train/HR/02.Cafe/depth_vi/in_03_160204_143344_depth_vi.png
384room.png,train/HR/02.Cafe/depth_vi/in_03_160204_143512_depth_vi.png
385room.png,train/HR/02.Cafe/depth_vi/in_03_160204_143616_depth_vi.png
386room.png,train/HR/02.Cafe/depth_vi/in_03_160204_143618_depth_vi.png
387room.png,train/HR/02.Cafe/depth_vi/in_03_160204_143719_depth_vi.png
388room.png,train/HR/02.Cafe/depth_vi/in_03_160204_144513_depth_vi.png
389room.png,train/HR/02.Cafe/depth_vi/in_03_160204_145531_depth_vi.png
390room.png,train/HR/02.Cafe/depth_vi/in_03_160204_145628_depth_vi.png
391room.png,train/HR/02.Cafe/depth_vi/in_03_160204_145646_depth_vi.png
392room.png,train/HR/02.Cafe/depth_vi/in_03_160204_145908_depth_vi.png
393room.png,train/HR/02.Cafe/depth_vi/in_03_160204_150205_depth_vi.png
394room.png,train/HR/02.Cafe/depth_vi/in_03_160204_150238_depth_vi.png
395room.png,train/HR/02.Cafe/depth_vi/in_03_160204_151051_depth_vi.png
396room.png,train/HR/02.Cafe/depth_vi/in_03_160204_152204_depth_vi.png
397room.png,train/HR/02.Cafe/depth_vi/in_03_160204_152248_depth_vi.png
398room.png,train/HR/02.Cafe/depth_vi/in_03_160217_171711_depth_vi.png
399room.png,train/HR/02.Cafe/depth_vi/in_03_160217_171738_depth_vi.png
400room.png,train/HR/02.Cafe/depth_vi/in_03_160217_172614_depth_vi.png
401room.png,train/HR/02.Cafe/depth_vi/in_03_160217_173030_depth_vi.png
402room.png,train/HR/02.Cafe/depth_vi/in_03_160217_174408_depth_vi.png
403room.png,train/HR/02.Cafe/depth_vi/in_03_160217_175140_depth_vi.png
404room.png,train/HR/02.Cafe/depth_vi/in_03_160217_180329_depth_vi.png
405room.png,train/HR/02.Cafe/depth_vi/in_03_160217_180414_depth_vi.png
406room.png,train/HR/02.Cafe/depth_vi/in_03_160217_180733_depth_vi.png
407room.png,train/HR/02.Cafe/depth_vi/in_03_160217_180851_depth_vi.png
408room.png,train/HR/02.Cafe/depth_vi/in_03_160217_180914_depth_vi.png
409room.png,train/HR/02.Cafe/depth_vi/in_03_160217_180958_depth_vi.png
410room.png,train/HR/03.Classroom/depth_vi/in_00_160321_124349_depth_vi.png
411room.png,train/HR/03.Classroom/depth_vi/in_01_160128_145146_depth_vi.png
412room.png,train/HR/03.Classroom/depth_vi/in_01_160128_145235_depth_vi.png
413room.png,train/HR/03.Classroom/depth_vi/in_01_160128_145350_depth_vi.png
414room.png,train/HR/03.Classroom/depth_vi/in_01_160128_145442_depth_vi.png
415room.png,train/HR/03.Classroom/depth_vi/in_01_160128_145637_depth_vi.png
416room.png,train/HR/03.Classroom/depth_vi/in_01_160128_145939_depth_vi.png
417room.png,train/HR/03.Classroom/depth_vi/in_01_160128_150623_depth_vi.png
418room.png,train/HR/03.Classroom/depth_vi/in_01_160128_151742_depth_vi.png
419room.png,train/HR/03.Classroom/depth_vi/in_01_160128_151925_depth_vi.png
420room.png,train/HR/03.Classroom/depth_vi/in_01_160128_155320_depth_vi.png
421room.png,train/HR/03.Classroom/depth_vi/in_01_160128_163002_depth_vi.png
422room.png,train/HR/03.Classroom/depth_vi/in_01_160128_163108_depth_vi.png
423room.png,train/HR/03.Classroom/depth_vi/in_01_160128_163248_depth_vi.png
424room.png,train/HR/03.Classroom/depth_vi/in_01_160128_163543_depth_vi.png
425room.png,train/HR/03.Classroom/depth_vi/in_01_160128_163912_depth_vi.png
426room.png,train/HR/03.Classroom/depth_vi/in_01_160128_164008_depth_vi.png
427room.png,train/HR/03.Classroom/depth_vi/in_01_160128_164119_depth_vi.png
428room.png,train/HR/03.Classroom/depth_vi/in_01_160128_164213_depth_vi.png
429room.png,train/HR/03.Classroom/depth_vi/in_01_160128_164323_depth_vi.png
430room.png,train/HR/03.Classroom/depth_vi/in_01_160128_164923_depth_vi.png
431room.png,train/HR/03.Classroom/depth_vi/in_01_160128_165041_depth_vi.png
432room.png,train/HR/03.Classroom/depth_vi/in_01_160215_162003_depth_vi.png
433room.png,train/HR/03.Classroom/depth_vi/in_01_160215_163133_depth_vi.png
434room.png,train/HR/03.Classroom/depth_vi/in_01_160215_163334_depth_vi.png
435room.png,train/HR/03.Classroom/depth_vi/in_01_160215_163500_depth_vi.png
436room.png,train/HR/03.Classroom/depth_vi/in_01_160215_165835_depth_vi.png
437room.png,train/HR/03.Classroom/depth_vi/in_01_160215_165919_depth_vi.png
438room.png,train/HR/03.Classroom/depth_vi/in_01_160215_165959_depth_vi.png
439room.png,train/HR/03.Classroom/depth_vi/in_01_160215_170817_depth_vi.png
440room.png,train/HR/03.Classroom/depth_vi/in_01_160215_171009_depth_vi.png
441room.png,train/HR/03.Classroom/depth_vi/in_01_160215_171153_depth_vi.png
442room.png,train/HR/03.Classroom/depth_vi/in_01_160215_171212_depth_vi.png
443room.png,train/HR/03.Classroom/depth_vi/in_01_160215_172015_depth_vi.png
444room.png,train/HR/03.Classroom/depth_vi/in_01_160215_172050_depth_vi.png
445room.png,train/HR/03.Classroom/depth_vi/in_01_160215_172458_depth_vi.png
446room.png,train/HR/03.Classroom/depth_vi/in_01_160215_172647_depth_vi.png
447room.png,train/HR/03.Classroom/depth_vi/in_01_160215_172727_depth_vi.png
448room.png,train/HR/03.Classroom/depth_vi/in_02_160122_142911_depth_vi.png
449room.png,train/HR/03.Classroom/depth_vi/in_02_160122_142946_depth_vi.png
450room.png,train/HR/03.Classroom/depth_vi/in_02_160122_143140_depth_vi.png
451room.png,train/HR/03.Classroom/depth_vi/in_02_160122_143858_depth_vi.png
452room.png,train/HR/03.Classroom/depth_vi/in_02_160122_144008_depth_vi.png
453room.png,train/HR/03.Classroom/depth_vi/in_02_160122_144404_depth_vi.png
454room.png,train/HR/03.Classroom/depth_vi/in_02_160122_144418_depth_vi.png
455room.png,train/HR/03.Classroom/depth_vi/in_02_160122_144732_depth_vi.png
456room.png,train/HR/03.Classroom/depth_vi/in_02_160122_144829_depth_vi.png
457room.png,train/HR/03.Classroom/depth_vi/in_02_160122_145433_depth_vi.png
458room.png,train/HR/03.Classroom/depth_vi/in_02_160122_150801_depth_vi.png
459room.png,train/HR/03.Classroom/depth_vi/in_02_160122_150924_depth_vi.png
460room.png,train/HR/03.Classroom/depth_vi/in_02_160122_151036_depth_vi.png
461room.png,train/HR/03.Classroom/depth_vi/in_02_160122_151259_depth_vi.png
462room.png,train/HR/03.Classroom/depth_vi/in_02_160122_151332_depth_vi.png
463room.png,train/HR/03.Classroom/depth_vi/in_02_160122_152457_depth_vi.png
464room.png,train/HR/03.Classroom/depth_vi/in_02_160122_152631_depth_vi.png
465room.png,train/HR/03.Classroom/depth_vi/in_02_160127_134939_depth_vi.png
466room.png,train/HR/03.Classroom/depth_vi/in_02_160127_135000_depth_vi.png
467room.png,train/HR/03.Classroom/depth_vi/in_02_160127_135139_depth_vi.png
468room.png,train/HR/03.Classroom/depth_vi/in_02_160127_135212_depth_vi.png
469room.png,train/HR/03.Classroom/depth_vi/in_02_160127_135300_depth_vi.png
470room.png,train/HR/03.Classroom/depth_vi/in_02_160127_135357_depth_vi.png
471room.png,train/HR/03.Classroom/depth_vi/in_02_160127_135445_depth_vi.png
472room.png,train/HR/03.Classroom/depth_vi/in_02_160127_135502_depth_vi.png
473room.png,train/HR/03.Classroom/depth_vi/in_02_160202_143141_depth_vi.png
474room.png,train/HR/03.Classroom/depth_vi/in_02_160202_143623_depth_vi.png
475room.png,train/HR/03.Classroom/depth_vi/in_02_160202_144152_depth_vi.png
476room.png,train/HR/03.Classroom/depth_vi/in_02_160202_144424_depth_vi.png
477room.png,train/HR/03.Classroom/depth_vi/in_02_160202_144603_depth_vi.png
478room.png,train/HR/03.Classroom/depth_vi/in_02_160202_144904_depth_vi.png
479room.png,train/HR/03.Classroom/depth_vi/in_02_160202_145053_depth_vi.png
480room.png,train/HR/03.Classroom/depth_vi/in_02_160202_145154_depth_vi.png
481room.png,train/HR/03.Classroom/depth_vi/in_02_160202_145734_depth_vi.png
482room.png,train/HR/03.Classroom/depth_vi/in_02_160202_145832_depth_vi.png
483room.png,train/HR/03.Classroom/depth_vi/in_02_160202_150123_depth_vi.png
484room.png,train/HR/03.Classroom/depth_vi/in_02_160202_150525_depth_vi.png
485room.png,train/HR/03.Classroom/depth_vi/in_02_160202_150907_depth_vi.png
486room.png,train/HR/03.Classroom/depth_vi/in_02_160202_151439_depth_vi.png
487room.png,train/HR/03.Classroom/depth_vi/in_02_160202_151518_depth_vi.png
488room.png,train/HR/03.Classroom/depth_vi/in_02_160202_151912_depth_vi.png
489room.png,train/HR/03.Classroom/depth_vi/in_02_160202_152459_depth_vi.png
490room.png,train/HR/03.Classroom/depth_vi/in_02_160202_152519_depth_vi.png
491room.png,train/HR/03.Classroom/depth_vi/in_02_160202_152958_depth_vi.png
492room.png,train/HR/03.Classroom/depth_vi/in_02_160202_153241_depth_vi.png
493room.png,train/HR/03.Classroom/depth_vi/in_02_160202_153352_depth_vi.png
494room.png,train/HR/03.Classroom/depth_vi/in_02_160202_153508_depth_vi.png
495room.png,train/HR/03.Classroom/depth_vi/in_02_160203_100454_depth_vi.png
496room.png,train/HR/03.Classroom/depth_vi/in_02_160203_100608_depth_vi.png
497room.png,train/HR/03.Classroom/depth_vi/in_02_160203_100733_depth_vi.png
498room.png,train/HR/03.Classroom/depth_vi/in_02_160203_101619_depth_vi.png
499room.png,train/HR/03.Classroom/depth_vi/in_02_160203_101753_depth_vi.png
500room.png,train/HR/03.Classroom/depth_vi/in_02_160203_101921_depth_vi.png
501room.png,train/HR/03.Classroom/depth_vi/in_02_160203_102000_depth_vi.png
502room.png,train/HR/03.Classroom/depth_vi/in_02_160203_102429_depth_vi.png
503room.png,train/HR/03.Classroom/depth_vi/in_02_160203_103222_depth_vi.png
504room.png,train/HR/03.Classroom/depth_vi/in_02_160203_103321_depth_vi.png
505room.png,train/HR/03.Classroom/depth_vi/in_02_160203_103433_depth_vi.png
506room.png,train/HR/03.Classroom/depth_vi/in_02_160203_103545_depth_vi.png
507room.png,train/HR/03.Classroom/depth_vi/in_02_160203_104209_depth_vi.png
508room.png,train/HR/03.Classroom/depth_vi/in_02_160203_104302_depth_vi.png
509room.png,train/HR/03.Classroom/depth_vi/in_02_160203_104501_depth_vi.png
510room.png,train/HR/03.Classroom/depth_vi/in_02_160203_104826_depth_vi.png
511room.png,train/HR/03.Classroom/depth_vi/in_02_160203_104905_depth_vi.png
512room.png,train/HR/03.Classroom/depth_vi/in_02_160203_104921_depth_vi.png
513room.png,train/HR/03.Classroom/depth_vi/in_02_160203_105029_depth_vi.png
514room.png,train/HR/03.Classroom/depth_vi/in_02_160203_105240_depth_vi.png
515room.png,train/HR/03.Classroom/depth_vi/in_02_160203_105421_depth_vi.png
516room.png,train/HR/03.Classroom/depth_vi/in_02_160203_105529_depth_vi.png
517room.png,train/HR/03.Classroom/depth_vi/in_02_160203_110154_depth_vi.png
518room.png,train/HR/03.Classroom/depth_vi/in_02_160203_110259_depth_vi.png
519room.png,train/HR/03.Classroom/depth_vi/in_02_160203_110335_depth_vi.png
520room.png,train/HR/03.Classroom/depth_vi/in_02_160203_110357_depth_vi.png
521room.png,train/HR/03.Classroom/depth_vi/in_02_160203_110409_depth_vi.png
522room.png,train/HR/03.Classroom/depth_vi/in_02_160203_110456_depth_vi.png
523room.png,train/HR/03.Classroom/depth_vi/in_02_160321_154802_depth_vi.png
524room.png,train/HR/03.Classroom/depth_vi/in_02_160321_164720_depth_vi.png
525room.png,train/HR/03.Classroom/depth_vi/in_03_160126_103803_depth_vi.png
526room.png,train/HR/03.Classroom/depth_vi/in_03_160126_103859_depth_vi.png
527room.png,train/HR/03.Classroom/depth_vi/in_03_160126_104056_depth_vi.png
528room.png,train/HR/03.Classroom/depth_vi/in_03_160126_121941_depth_vi.png
529room.png,train/HR/03.Classroom/depth_vi/in_03_160126_122103_depth_vi.png
530room.png,train/HR/03.Classroom/depth_vi/in_03_160126_122414_depth_vi.png
531room.png,train/HR/03.Classroom/depth_vi/in_03_160126_123607_depth_vi.png
532room.png,train/HR/03.Classroom/depth_vi/in_03_160126_133800_depth_vi.png
533room.png,train/HR/03.Classroom/depth_vi/in_03_160126_133815_depth_vi.png
534room.png,train/HR/03.Classroom/depth_vi/in_03_160126_134038_depth_vi.png
535room.png,train/HR/03.Classroom/depth_vi/in_03_160126_140241_depth_vi.png
536room.png,train/HR/03.Classroom/depth_vi/in_03_160215_150655_depth_vi.png
537room.png,train/HR/03.Classroom/depth_vi/in_03_160220_124508_depth_vi.png
538room.png,train/HR/03.Classroom/depth_vi/in_03_160220_145439_depth_vi.png
539room.png,train/HR/03.Classroom/depth_vi/in_03_160220_153237_depth_vi.png
540room.png,train/HR/03.Classroom/depth_vi/in_03_160220_153525_depth_vi.png
541room.png,train/HR/03.Classroom/depth_vi/in_03_160220_153618_depth_vi.png
542room.png,train/HR/03.Classroom/depth_vi/in_03_160220_153949_depth_vi.png
543room.png,train/HR/03.Classroom/depth_vi/in_03_160220_155238_depth_vi.png
544room.png,train/HR/03.Classroom/depth_vi/in_03_160220_160253_depth_vi.png
545room.png,train/HR/03.Classroom/depth_vi/in_03_160220_160606_depth_vi.png
546room.png,train/HR/03.Classroom/depth_vi/in_03_160220_160815_depth_vi.png
547room.png,train/HR/03.Classroom/depth_vi/in_03_160220_162734_depth_vi.png
548room.png,train/HR/03.Classroom/depth_vi/in_03_160220_162806_depth_vi.png
549room.png,train/HR/03.Classroom/depth_vi/in_03_160220_162852_depth_vi.png
550room.png,train/HR/03.Classroom/depth_vi/in_03_160220_162933_depth_vi.png
551room.png,train/HR/03.Classroom/depth_vi/in_03_160220_163501_depth_vi.png
552room.png,train/HR/03.Classroom/depth_vi/in_03_160220_174212_depth_vi.png
553room.png,train/HR/04.Church/depth_vi/in_01_160225_154816_depth_vi.png
554room.png,train/HR/04.Church/depth_vi/in_01_160225_154614_depth_vi.png
555room.png,train/HR/04.Church/depth_vi/in_01_160225_154653_depth_vi.png
556room.png,train/HR/04.Church/depth_vi/in_01_160225_154935_depth_vi.png
557room.png,train/HR/04.Church/depth_vi/in_01_160225_155149_depth_vi.png
558room.png,train/HR/04.Church/depth_vi/in_01_160225_155305_depth_vi.png
559room.png,train/HR/04.Church/depth_vi/in_01_160225_160701_depth_vi.png
560room.png,train/HR/04.Church/depth_vi/in_01_160225_160724_depth_vi.png
561room.png,train/HR/04.Church/depth_vi/in_01_160225_160818_depth_vi.png
562room.png,train/HR/04.Church/depth_vi/in_01_160225_160836_depth_vi.png
563room.png,train/HR/04.Church/depth_vi/in_01_160225_160912_depth_vi.png
564room.png,train/HR/04.Church/depth_vi/in_01_160225_161034_depth_vi.png
565room.png,train/HR/04.Church/depth_vi/in_01_160225_161041_depth_vi.png
566room.png,train/HR/04.Church/depth_vi/in_01_160225_161127_depth_vi.png
567room.png,train/HR/04.Church/depth_vi/in_01_160225_161241_depth_vi.png
568room.png,train/HR/04.Church/depth_vi/in_01_160225_162021_depth_vi.png
569room.png,train/HR/04.Church/depth_vi/in_01_160225_162159_depth_vi.png
570room.png,train/HR/04.Church/depth_vi/in_01_160225_162527_depth_vi.png
571room.png,train/HR/04.Church/depth_vi/in_01_160225_162750_depth_vi.png
572room.png,train/HR/04.Church/depth_vi/in_01_160225_163014_depth_vi.png
573room.png,train/HR/04.Church/depth_vi/in_01_160225_163240_depth_vi.png
574room.png,train/HR/04.Church/depth_vi/in_02_160128_130817_depth_vi.png
575room.png,train/HR/04.Church/depth_vi/in_02_160128_130857_depth_vi.png
576room.png,train/HR/04.Church/depth_vi/in_02_160128_131011_depth_vi.png
577room.png,train/HR/04.Church/depth_vi/in_02_160128_131119_depth_vi.png
578room.png,train/HR/04.Church/depth_vi/in_02_160128_131225_depth_vi.png
579room.png,train/HR/04.Church/depth_vi/in_02_160128_132101_depth_vi.png
580room.png,train/HR/04.Church/depth_vi/in_02_160128_132202_depth_vi.png
581room.png,train/HR/04.Church/depth_vi/in_02_160128_132250_depth_vi.png
582room.png,train/HR/04.Church/depth_vi/in_02_160128_132331_depth_vi.png
583room.png,train/HR/04.Church/depth_vi/in_02_160128_132431_depth_vi.png
584room.png,train/HR/04.Church/depth_vi/in_02_160128_132452_depth_vi.png
585room.png,train/HR/04.Church/depth_vi/in_02_160128_132605_depth_vi.png
586room.png,train/HR/04.Church/depth_vi/in_02_160128_132703_depth_vi.png
587room.png,train/HR/04.Church/depth_vi/in_02_160128_132815_depth_vi.png
588room.png,train/HR/04.Church/depth_vi/in_02_160128_135527_depth_vi.png
589room.png,train/HR/04.Church/depth_vi/in_02_160128_135603_depth_vi.png
590room.png,train/HR/04.Church/depth_vi/in_02_160128_135629_depth_vi.png
591room.png,train/HR/01.Warehouse/depth_vi/in_00_160225_145412_depth_vi.png
592room.png,train/HR/01.Warehouse/depth_vi/in_00_160225_145414_depth_vi.png
593room.png,train/HR/01.Warehouse/depth_vi/in_00_160225_145455_depth_vi.png
594room.png,train/HR/01.Warehouse/depth_vi/in_00_160225_145504_depth_vi.png
595room.png,train/HR/01.Warehouse/depth_vi/in_00_160225_145509_depth_vi.png
596room.png,train/HR/01.Warehouse/depth_vi/in_00_160225_145654_depth_vi.png
597room.png,train/HR/01.Warehouse/depth_vi/in_00_160225_145733_depth_vi.png
